CO2SoilSB
03:00:00 26/01/2023,277,15.00,88.61,352,14.55,91.84,588,16.31,92.19,368,16.18,90.34,428,12.41,100.00,721,12.83,98.89,3.73,4.57,6.26,7.56,2.00,325.00,3.00,4.22
03:10:00 26/01/2023,273,14.93,88.54,348,14.46,91.78,586,16.27,92.19,375,16.18,90.31,452,12.36,100.00,699,12.75,98.77,2.60,4.28,4.23,7.05,1.00,326.00,2.00,4.22
03:20:00 26/01/2023,270,14.87,88.49,348,14.40,91.81,582,16.25,92.21,374,16.17,90.37,446,12.29,100.00,699,12.72,98.71,4.56,3.17,7.74,5.12,4.00,324.00,2.00,4.22
03:30:00 26/01/2023,271,14.83,88.43,354,14.33,91.77,583,16.22,92.23,376,16.12,90.40,407,12.21,100.00,686,12.65,98.65,3.18,5.93,5.27,9.93,2.00,323.00,2.00,4.22
03:40:00 26/01/2023,272,14.74,88.37,343,14.27,91.72,572,16.21,92.23,373,16.10,90.44,433,12.13,100.00,712,12.59,98.59,3.63,4.55,6.08,7.52,2.00,321.00,3.00,4.22
03:50:00 26/01/2023,263,14.70,88.33,339,14.22,91.71,575,16.18,92.27,362,16.08,90.48,426,12.10,100.00,709,12.53,98.48,3.24,4.91,5.38,8.15,3.00,320.00,1.00,4.22
04:00:00 26/01/2023,265,14.65,88.26,332,14.16,91.69,579,16.17,92.30,356,16.07,90.46,427,12.02,100.00,714,12.46,98.38,4.55,4.21,7.71,6.93,3.00,319.00,2.00,4.22
04:10:00 26/01/2023,265,14.60,88.24,328,14.09,91.66,570,16.15,92.30,362,16.01,90.50,420,11.97,100.00,719,12.41,98.30,3.55,6.09,5.92,10.21,3.00,319.00,3.00,4.22
04:20:00 26/01/2023,262,14.55,88.18,330,14.03,91.60,581,16.11,92.31,362,16.01,90.53,413,11.90,100.00,670,12.35,98.19,3.45,5.36,5.74,8.94,3.00,315.00,2.00,4.22
04:30:00 26/01/2023,253,14.50,88.12,331,13.96,91.58,573,16.08,92.33,370,15.98,90.55,419,11.83,100.00,697,12.28,98.09,3.95,3.79,6.65,6.19,3.00,314.00,2.00,4.23
04:40:00 26/01/2023,256,14.42,88.08,324,13.90,91.56,578,16.07,92.32,365,15.96,90.59,392,11.77,100.00,673,12.23,98.04,2.63,4.23,4.29,6.96,3.00,312.00,3.00,4.22
04:50:00 26/01/2023,253,14.36,88.02,328,13.85,91.52,585,16.03,92.37,370,15.91,90.55,449,11.72,100.00,671,12.18,97.99,4.07,3.85,6.86,6.30,2.00,313.00,4.00,4.22
05:00:00 26/01/2023,255,14.31,87.93,322,13.78,91.52,580,16.03,92.33,368,15.89,90.57,395,11.65,100.00,663,12.12,97.93,4.20,3.49,7.10,5.68,2.00,310.00,0.00,4.22
05:10:00 26/01/2023,254,14.25,87.95,327,13.72,91.50,572,16.01,92.39,364,15.84,90.58,417,11.59,100.00,683,12.04,97.88,4.11,3.23,6.93,5.21,3.00,310.00,3.00,4.22
05:20:00 26/01/2023,244,14.19,87.88,332,13.64,91.48,570,15.94,92.40,357,15.86,90.64,406,11.52,100.00,647,11.98,97.83,3.27,4.40,5.43,7.26,3.00,307.00,2.00,4.22
05:30:00 26/01/2023,243,14.12,87.87,318,13.59,91.46,567,15.94,92.40,361,15.77,90.61,405,11.47,100.00,660,11.91,97.79,2.65,4.57,4.31,7.56,4.00,308.00,4.00,4.22
05:40:00 26/01/2023,234,14.08,87.80,321,13.52,91.42,566,15.91,92.42,359,15.76,90.59,403,11.36,100.00,676,11.87,97.76,3.65,3.87,6.10,6.33,3.00,305.00,2.00,4.22
05:50:00 26/01/2023,237,14.01,87.72,320,13.48,91.46,571,15.90,92.40,359,15.74,90.64,448,11.32,100.00,628,11.80,97.71,2.88,4.65,4.73,7.70,2.00,302.00,0.00,4.22
06:00:00 26/01/2023,238,13.97,87.76,311,13.41,91.37,568,15.89,92.43,357,15.70,90.64,423,11.27,100.00,661,11.73,97.67,3.62,4.42,6.05,7.30,3.00,299.00,2.00,4.22
06:10:00 26/01/2023,233,13.89,87.66,313,13.37,91.38,567,15.86,92.43,362,15.69,90.67,404,11.20,100.00,687,11.67,97.64,2.88,4.60,4.72,7.61,2.00,297.00,3.00,4.22
06:20:00 26/01/2023,231,13.86,87.61,311,13.28,91.36,554,15.80,92.44,356,15.63,90.65,399,11.15,100.00,663,11.63,97.60,3.64,4.28,6.09,7.05,2.00,297.00,3.00,4.22
06:30:00 26/01/2023,238,13.80,87.56,310,13.24,91.37,561,15.81,92.43,359,15.62,90.69,401,11.08,100.00,654,11.57,97.59,2.34,4.52,3.77,7.46,1.00,297.00,3.00,4.22
06:40:00 26/01/2023,233,13.73,87.52,313,13.17,91.31,560,15.76,92.46,360,15.62,90.70,399,11.00,100.00,663,11.49,97.54,2.52,4.51,4.09,7.45,1.00,295.00,1.00,4.22
06:50:00 26/01/2023,224,13.70,87.52,304,13.10,91.31,562,15.71,92.50,352,15.54,90.68,386,10.96,99.99,657,11.44,97.49,2.77,4.62,4.54,7.65,3.00,294.00,3.00,4.22
07:00:00 26/01/2023,226,13.63,87.44,311,13.05,91.29,548,15.70,92.48,350,15.53,90.73,403,10.89,99.92,662,11.40,97.49,3.89,4.22,6.54,6.94,3.00,293.00,3.00,4.22
07:10:00 26/01/2023,231,13.57,87.44,300,13.00,91.28,558,15.70,92.50,348,15.52,90.70,380,10.82,99.84,631,11.33,97.45,4.59,3.77,7.78,6.17,2.00,289.00,1.00,4.22
07:20:00 26/01/2023,230,13.51,87.39,302,12.95,91.26,555,15.66,92.53,356,15.47,90.68,399,10.77,99.77,648,11.27,97.45,2.53,4.45,4.10,7.34,3.00,287.00,2.00,4.22
07:30:00 26/01/2023,223,13.49,87.36,299,12.87,91.23,547,15.60,92.52,348,15.42,90.67,374,10.72,99.69,618,11.20,97.39,4.05,4.23,6.82,6.96,2.00,287.00,2.00,4.22
07:40:00 26/01/2023,226,13.43,87.37,298,12.81,91.23,545,15.59,92.54,347,15.42,90.74,393,10.67,99.60,649,11.16,97.39,4.36,3.75,7.38,6.13,3.00,284.00,2.00,4.22
07:50:00 26/01/2023,221,13.36,87.32,297,12.77,91.24,544,15.59,92.55,345,15.38,90.72,368,10.62,99.48,665,11.10,97.34,3.39,5.11,5.64,8.50,2.00,284.00,3.00,4.22
08:00:00 26/01/2023,212,13.27,87.32,294,12.73,91.24,542,15.52,92.56,348,15.35,90.75,391,10.58,99.39,628,11.04,97.34,3.29,5.04,5.46,8.38,4.00,284.00,3.00,4.22
08:10:00 26/01/2023,215,13.27,87.35,295,12.67,91.19,550,15.49,92.55,342,15.33,90.74,369,10.54,99.32,647,11.01,97.35,4.03,3.69,6.79,6.02,2.00,281.00,3.00,4.22
08:20:00 26/01/2023,223,13.20,87.39,291,12.66,91.22,538,15.46,92.57,344,15.29,90.73,380,10.52,99.26,635,10.97,97.34,3.04,5.84,5.01,9.78,3.00,279.00,3.00,4.22
08:30:00 26/01/2023,215,13.19,87.45,291,12.61,91.27,539,15.45,92.59,341,15.25,90.77,368,10.48,99.19,604,10.95,97.37,3.97,3.91,6.68,6.41,2.00,277.00,3.00,4.22
08:40:00 26/01/2023,217,13.17,87.54,286,12.60,91.31,546,15.39,92.59,333,15.21,90.76,381,10.47,99.19,628,10.94,97.39,2.39,4.45,3.85,7.35,3.00,277.00,3.00,4.23
08:50:00 26/01/2023,224,13.13,87.63,287,12.59,91.29,535,15.36,92.62,337,15.18,90.74,391,10.48,99.19,643,10.91,97.41,4.23,3.02,7.15,4.84,3.00,274.00,1.00,4.22
09:00:00 26/01/2023,227,13.13,87.77,292,12.59,91.41,530,15.36,92.61,330,15.17,90.75,384,10.49,99.19,638,10.91,97.49,3.55,6.16,5.92,10.33,4.00,275.00,3.00,4.22
09:10:00 26/01/2023,225,13.10,87.93,293,12.61,91.48,528,15.30,92.59,325,15.12,90.76,380,10.52,99.16,632,10.92,97.55,4.30,2.76,7.27,4.39,2.00,276.00,3.00,4.22
09:20:00 26/01/2023,229,13.12,88.12,294,12.67,91.53,530,15.29,92.66,329,15.09,90.74,405,10.58,99.21,668,10.94,97.64,3.98,3.94,6.71,6.45,3.00,275.00,2.00,4.22
09:30:00 26/01/2023,220,13.14,88.36,306,12.73,91.65,540,15.28,92.65,325,15.08,90.76,377,10.68,99.25,635,10.96,97.74,2.69,4.51,4.38,7.45,3.00,273.00,3.00,4.22
09:40:00 26/01/2023,229,13.17,88.66,300,12.80,91.75,531,15.25,92.65,334,15.02,90.78,399,10.76,99.31,635,11.05,97.85,3.23,4.81,5.35,7.98,3.00,274.00,2.00,4.22
09:50:00 26/01/2023,227,13.22,88.97,302,12.86,91.83,533,15.21,92.67,329,15.02,90.80,410,10.85,99.39,651,11.09,98.00,4.59,3.88,7.80,6.36,3.00,276.00,3.00,4.23
10:00:00 26/01/2023,225,13.29,89.26,309,12.95,91.99,533,15.19,92.63,332,14.99,90.81,418,10.96,99.47,691,11.19,98.15,3.20,6.52,5.29,10.96,2.00,276.00,3.00,4.22
10:10:00 26/01/2023,231,13.36,89.62,307,13.08,92.12,531,15.15,92.64,329,14.95,90.78,411,11.10,99.49,668,11.30,98.28,4.09,4.93,6.90,8.19,3.00,280.00,3.00,4.22
10:20:00 26/01/2023,245,13.43,89.95,317,13.18,92.22,526,15.13,92.66,330,14.95,90.82,432,11.25,99.57,702,11.39,98.39,2.99,4.73,4.93,7.83,4.00,279.00,3.00,4.22
10:30:00 26/01/2023,248,13.51,90.24,319,13.34,92.31,524,15.12,92.68,327,14.90,90.80,423,11.43,99.68,682,11.51,98.53,3.31,6.77,5.50,11.40,2.00,282.00,1.00,4.22
10:40:00 26/01/2023,245,13.61,90.51,326,13.47,92.48,534,15.09,92.67,325,14.88,90.81,440,11.56,99.69,665,11.63,98.63,4.86,5.41,8.27,9.02,2.00,286.00,3.00,4.22
10:50:00 26/01/2023,252,13.75,90.86,325,13.64,92.59,521,15.09,92.65,325,14.88,90.84,427,11.72,99.73,676,11.77,98.74,3.56,7.02,5.95,11.83,2.00,288.00,2.00,4.22
11:00:00 26/01/2023,254,13.85,91.10,329,13.79,92.70,517,15.05,92.65,324,14.87,90.82,459,11.91,99.74,695,11.91,98.87,5.01,6.02,8.54,10.10,3.00,290.00,2.00,4.22
11:10:00 26/01/2023,264,13.98,91.35,345,13.93,92.75,523,15.03,92.64,326,14.85,90.86,449,12.07,99.79,702,12.07,98.92,5.20,5.69,8.87,9.51,2.00,292.00,2.00,4.22
11:20:00 26/01/2023,276,14.08,91.50,346,14.08,92.77,515,15.03,92.62,327,14.87,90.89,457,12.26,99.76,707,12.21,98.98,5.06,3.97,8.64,6.51,3.00,296.00,2.00,4.22
11:30:00 26/01/2023,277,14.21,91.63,351,14.26,92.84,518,15.02,92.63,328,14.84,90.91,485,12.48,99.72,733,12.35,99.00,3.19,4.85,5.28,8.05,3.00,299.00,2.00,4.22
11:40:00 26/01/2023,281,14.36,91.73,357,14.39,92.84,525,15.02,92.61,328,14.84,90.93,490,12.65,99.66,744,12.50,99.01,3.44,6.49,5.73,10.92,3.00,302.00,3.00,4.22
11:50:00 26/01/2023,289,14.46,91.75,367,14.59,92.86,530,15.01,92.63,331,14.82,90.93,477,12.83,99.57,738,12.63,99.00,3.66,6.80,6.13,11.45,3.00,303.00,4.00,4.22
12:00:00 26/01/2023,299,14.62,91.77,376,14.74,92.87,526,15.03,92.61,324,14.84,90.94,499,13.05,99.47,706,12.83,98.98,5.34,4.21,9.14,6.93,4.00,307.00,3.00,4.22
12:10:00 26/01/2023,302,14.76,91.75,385,14.91,92.83,523,15.01,92.61,330,14.85,91.00,517,13.22,99.35,735,12.98,98.95,5.14,4.18,8.78,6.88,3.00,311.00,4.00,4.22
12:20:00 26/01/2023,314,14.91,91.75,391,15.10,92.82,522,15.02,92.58,325,14.84,90.96,523,13.42,99.21,746,13.16,98.93,5.16,6.42,8.80,10.79,3.00,314.00,3.00,4.22
12:30:00 26/01/2023,324,15.06,91.68,396,15.27,92.73,522,15.02,92.60,332,14.87,91.03,533,13.64,99.04,779,13.31,98.86,5.01,5.44,8.54,9.07,2.00,317.00,2.00,4.22
12:40:00 26/01/2023,327,15.20,91.62,406,15.48,92.66,515,15.03,92.56,323,14.90,91.02,519,13.82,98.87,798,13.52,98.77,4.71,4.87,8.01,8.08,3.00,318.00,2.00,4.22
12:50:00 26/01/2023,337,15.35,91.55,412,15.64,92.57,519,15.05,92.57,314,14.91,91.03,517,14.04,98.70,791,13.68,98.70,5.26,6.30,8.99,10.59,3.00,321.00,2.00,4.22
13:00:00 26/01/2023,341,15.51,91.50,419,15.84,92.50,517,15.06,92.52,326,14.91,91.10,524,14.22,98.54,789,13.85,98.63,4.66,5.13,7.92,8.54,4.00,326.00,3.00,4.22
13:10:00 26/01/2023,352,15.68,91.41,428,16.02,92.37,517,15.09,92.54,322,14.91,91.09,562,14.42,98.39,799,14.03,98.52,3.55,6.54,5.94,11.00,3.00,325.00,3.00,4.22
13:20:00 26/01/2023,357,15.84,91.35,430,16.20,92.29,524,15.11,92.51,324,14.96,91.10,579,14.61,98.19,782,14.19,98.47,4.57,7.44,7.75,12.57,3.00,328.00,2.00,4.22
13:30:00 26/01/2023,358,15.99,91.25,439,16.37,92.16,521,15.12,92.48,323,14.99,91.12,558,14.79,98.07,816,14.37,98.36,4.77,5.07,8.12,8.43,3.00,330.00,1.00,4.22
13:40:00 26/01/2023,375,16.16,91.13,453,16.57,92.03,521,15.13,92.45,327,15.05,91.18,566,14.95,97.93,817,14.55,98.29,5.13,5.70,8.76,9.53,3.00,331.00,3.00,4.22
13:50:00 26/01/2023,377,16.31,90.87,455,16.73,91.90,529,15.18,92.42,329,15.06,91.16,580,15.12,97.84,818,14.69,98.22,5.26,6.01,8.99,10.07,2.00,332.00,2.00,4.22
14:00:00 26/01/2023,390,16.44,90.50,459,16.92,91.74,530,15.18,92.41,326,15.11,91.19,607,15.30,97.72,834,14.85,98.14,4.94,4.86,8.41,8.06,2.00,333.00,2.00,4.22
14:10:00 26/01/2023,401,16.58,90.26,464,17.06,91.55,533,15.22,92.41,331,15.15,91.21,580,15.45,97.63,821,14.99,98.02,2.84,5.12,4.65,8.51,3.00,334.00,3.00,4.22
14:20:00 26/01/2023,400,16.74,90.06,467,17.21,91.31,532,15.25,92.39,332,15.19,91.23,591,15.59,97.55,849,15.12,97.93,4.80,4.01,8.16,6.58,2.00,337.00,2.00,4.22
14:30:00 26/01/2023,405,16.87,89.91,485,17.37,91.04,528,15.29,92.38,324,15.26,91.24,589,15.73,97.45,856,15.28,97.82,4.02,4.42,6.76,7.30,3.00,338.00,3.00,4.22
14:40:00 26/01/2023,411,16.99,89.83,488,17.51,90.68,536,15.35,92.36,332,15.29,91.25,610,15.87,97.36,841,15.39,97.70,3.84,7.30,6.44,12.32,2.00,339.00,3.00,4.23
14:50:00 26/01/2023,412,17.12,89.74,502,17.64,90.35,535,15.36,92.30,330,15.33,91.27,607,15.98,97.36,853,15.51,97.54,3.55,6.16,5.92,10.34,2.00,339.00,2.00,4.22
15:00:00 26/01/2023,422,17.25,89.71,492,17.76,90.08,536,15.39,92.31,337,15.38,91.30,622,16.05,97.34,903,15.62,97.42,5.21,5.56,8.90,9.29,3.00,341.00,1.00,4.22
15:10:00 26/01/2023,427,17.33,89.68,495,17.85,89.77,535,15.46,92.29,340,15.43,91.29,583,16.11,97.35,878,15.72,97.33,4.83,4.19,8.22,6.89,2.00,341.00,3.00,4.22
15:20:00 26/01/2023,430,17.43,89.65,504,17.95,89.64,538,15.47,92.25,336,15.46,91.29,597,16.15,97.41,864,15.78,97.23,4.84,7.40,8.23,12.50,3.00,343.00,1.00,4.23
15:30:00 26/01/2023,425,17.52,89.66,510,18.00,89.63,543,15.53,92.23,333,15.52,91.31,594,16.18,97.45,886,15.87,97.16,4.66,7.34,7.91,12.41,3.00,343.00,3.00,4.22
15:40:00 26/01/2023,428,17.60,89.75,503,18.05,89.63,536,15.56,92.19,332,15.57,91.31,617,16.17,97.56,906,15.91,97.08,3.63,5.23,6.08,8.72,2.00,342.00,3.00,4.22
15:50:00 26/01/2023,435,17.63,89.82,507,18.07,89.70,542,15.64,92.18,339,15.63,91.34,582,16.17,97.65,896,15.96,97.05,3.48,4.99,5.81,8.30,2.00,343.00,2.00,4.22
16:00:00 26/01/2023,433,17.65,89.94,508,18.07,89.76,541,15.67,92.20,336,15.69,91.33,617,16.17,97.75,879,15.93,97.06,4.48,5.20,7.59,8.67,3.00,344.00,2.00,4.23
16:10:00 26/01/2023,429,17.70,90.00,511,18.09,89.85,549,15.69,92.12,338,15.74,91.32,578,16.14,97.89,889,15.94,97.08,5.21,3.91,8.90,6.40,3.00,343.00,2.00,4.22
16:20:00 26/01/2023,430,17.73,90.08,512,18.05,90.00,545,15.76,92.12,348,15.77,91.33,592,16.08,98.01,877,15.93,97.09,5.06,6.27,8.64,10.54,3.00,344.00,3.00,4.23
16:30:00 26/01/2023,425,17.72,90.20,503,18.03,90.13,554,15.80,92.11,346,15.83,91.35,573,16.05,98.10,869,15.94,97.11,5.19,5.62,8.86,9.39,4.00,344.00,2.00,4.22
16:40:00 26/01/2023,417,17.72,90.34,500,18.00,90.29,558,15.87,92.10,352,15.89,91.34,580,16.00,98.24,857,15.91,97.12,5.41,4.22,9.27,6.94,2.00,344.00,4.00,4.22
16:50:00 26/01/2023,415,17.72,90.46,496,17.97,90.48,573,15.89,92.05,347,15.91,91.32,585,15.97,98.37,875,15.90,97.18,4.79,4.20,8.15,6.90,3.00,345.00,2.00,4.22
17:00:00 26/01/2023,407,17.69,90.51,499,17.93,90.65,558,15.96,92.09,352,16.00,91.27,558,15.90,98.46,852,15.89,97.26,4.41,4.59,7.48,7.60,4.00,345.00,2.00,4.22
17:10:00 26/01/2023,409,17.67,90.61,495,17.88,90.86,556,16.01,92.05,347,16.03,91.31,578,15.86,98.61,870,15.84,97.37,3.19,6.35,5.28,10.67,4.00,344.00,3.00,4.23
17:20:00 26/01/2023,407,17.65,90.76,492,17.85,91.04,562,16.03,92.03,359,16.07,91.28,542,15.79,98.72,879,15.78,97.48,3.12,5.80,5.15,9.72,3.00,343.00,3.00,4.22
17:30:00 26/01/2023,399,17.62,90.87,490,17.76,91.18,565,16.08,92.02,357,16.12,91.21,550,15.72,98.85,846,15.74,97.58,2.68,4.62,4.37,7.65,2.00,341.00,2.00,4.22
17:40:00 26/01/2023,395,17.59,90.96,488,17.72,91.39,562,16.11,92.04,357,16.15,91.21,554,15.64,98.96,840,15.70,97.70,5.20,3.45,8.89,5.61,2.00,340.00,3.00,4.22
17:50:00 26/01/2023,390,17.54,91.07,479,17.66,91.53,568,16.14,91.99,361,16.20,91.18,573,15.59,99.07,889,15.66,97.80,2.91,4.91,4.78,8.16,3.00,343.00,3.00,4.22
18:00:00 26/01/2023,381,17.52,91.15,481,17.58,91.74,570,16.20,92.02,356,16.22,91.15,544,15.51,99.20,826,15.59,97.91,2.96,4.75,4.87,7.87,1.00,343.00,2.00,4.22
18:10:00 26/01/2023,376,17.47,91.29,474,17.52,91.91,569,16.24,91.99,358,16.25,91.12,535,15.43,99.30,844,15.53,98.00,3.12,5.38,5.17,8.98,4.00,342.00,2.00,4.23
18:20:00 26/01/2023,371,17.40,91.37,476,17.42,92.07,572,16.24,91.99,367,16.29,91.09,593,15.36,99.40,841,15.47,98.10,4.96,5.39,8.45,8.99,2.00,343.00,2.00,4.22
18:30:00 26/01/2023,374,17.38,91.47,468,17.37,92.20,569,16.28,91.97,365,16.32,91.05,558,15.26,99.48,858,15.42,98.22,3.75,2.88,6.29,4.60,3.00,342.00,4.00,4.22
18:40:00 26/01/2023,376,17.32,91.53,461,17.30,92.34,567,16.31,91.97,366,16.35,91.02,546,15.19,99.59,868,15.35,98.31,3.70,3.91,6.19,6.40,1.00,341.00,3.00,4.22
18:50:00 26/01/2023,367,17.26,91.63,453,17.20,92.47,581,16.35,92.00,371,16.40,90.94,560,15.10,99.67,801,15.27,98.41,2.50,4.44,4.05,7.33,2.00,340.00,0.00,4.22
19:00:00 26/01/2023,358,17.18,91.72,450,17.13,92.63,580,16.34,91.98,377,16.40,90.91,541,15.02,99.78,865,15.20,98.50,5.12,4.92,8.73,8.17,2.00,341.00,3.00,4.22
19:10:00 26/01/2023,351,17.14,91.78,441,17.04,92.74,572,16.36,92.02,378,16.41,90.83,530,14.93,99.86,808,15.12,98.61,4.90,3.02,8.34,4.84,3.00,339.00,2.00,4.22
19:20:00 26/01/2023,346,17.05,91.84,439,16.94,92.85,573,16.40,92.00,380,16.44,90.81,558,14.83,99.94,802,15.04,98.67,3.24,6.38,5.38,10.73,3.00,338.00,3.00,4.22
19:30:00 26/01/2023,348,16.98,91.88,435,16.88,92.95,568,16.41,91.98,381,16.44,90.70,524,14.76,99.99,800,14.96,98.75,5.02,3.72,8.57,6.07,3.00,340.00,1.00,4.22
19:40:00 26/01/2023,344,16.91,91.91,431,16.78,93.03,571,16.42,91.98,380,16.44,90.66,535,14.65,100.00,795,14.89,98.81,2.81,4.52,4.61,7.48,2.00,338.00,2.00,4.22
19:50:00 26/01/2023,342,16.88,91.96,422,16.73,93.14,581,16.44,91.99,376,16.45,90.60,532,14.56,100.00,795,14.84,98.88,3.12,6.06,5.17,10.17,2.00,337.00,3.00,4.22
20:00:00 26/01/2023,334,16.79,92.00,421,16.62,93.17,579,16.45,91.98,374,16.47,90.56,544,14.48,100.00,808,14.76,98.93,4.50,2.88,7.63,4.60,1.00,336.00,3.00,4.22
20:10:00 26/01/2023,337,16.72,92.01,424,16.54,93.24,582,16.45,92.01,376,16.50,90.49,501,14.40,100.00,797,14.68,98.98,4.71,6.56,8.01,11.04,2.00,337.00,3.00,4.22
20:20:00 26/01/2023,328,16.66,92.01,420,16.44,93.29,586,16.48,91.99,378,16.48,90.40,512,14.33,100.00,794,14.63,99.06,4.14,6.87,6.99,11.57,4.00,336.00,3.00,4.22
20:30:00 26/01/2023,328,16.61,92.02,411,16.36,93.35,582,16.50,92.04,387,16.50,90.32,525,14.22,100.00,785,14.50,99.08,4.35,3.27,7.36,5.28,2.00,335.00,2.00,4.22
20:40:00 26/01/2023,326,16.51,91.97,403,16.26,93.36,577,16.50,92.01,384,16.50,90.26,540,14.15,100.00,790,14.45,99.15,4.02,6.70,6.76,11.27,3.00,336.00,2.00,4.22
20:50:00 26/01/2023,317,16.44,92.00,399,16.19,93.40,577,16.50,92.02,387,16.48,90.16,472,14.04,100.00,789,14.37,99.18,2.98,4.16,4.92,6.85,2.00,335.00,2.00,4.22
21:00:00 26/01/2023,313,16.37,91.97,398,16.12,93.41,577,16.50,92.01,384,16.48,90.15,489,13.98,100.00,772,14.29,99.22,3.93,3.84,6.61,6.28,3.00,336.00,2.00,4.22
21:10:00 26/01/2023,316,16.30,91.93,393,16.00,93.44,578,16.48,92.02,383,16.50,90.12,497,13.86,100.00,793,14.21,99.26,3.16,5.13,5.22,8.54,3.00,334.00,2.00,4.22
21:20:00 26/01/2023,306,16.23,91.85,386,15.92,93.46,578,16.50,92.06,387,16.50,90.07,469,13.79,100.00,771,14.14,99.30,3.84,3.79,6.45,6.19,1.00,334.00,3.00,4.22
21:30:00 26/01/2023,309,16.15,91.71,388,15.86,93.50,589,16.48,92.03,381,16.47,90.08,461,13.71,100.00,795,14.05,99.32,4.64,5.67,7.88,9.48,2.00,333.00,3.00,4.22
21:40:00 26/01/2023,304,16.09,91.63,386,15.78,93.49,582,16.48,92.06,380,16.47,90.10,466,13.60,100.00,762,13.97,99.36,3.34,4.26,5.54,7.01,2.00,331.00,2.00,4.22
21:50:00 26/01/2023,300,16.00,91.57,387,15.69,93.50,580,16.45,92.06,374,16.48,90.10,458,13.52,100.00,765,13.90,99.39,3.09,4.46,5.10,7.37,2.00,331.00,2.00,4.22
22:00:00 26/01/2023,305,15.95,91.45,374,15.58,93.52,581,16.47,92.07,379,16.44,90.11,458,13.44,100.00,765,13.82,99.45,3.12,5.69,5.15,9.51,2.00,331.00,2.00,4.22
22:10:00 26/01/2023,295,15.86,91.38,369,15.51,93.52,586,16.47,92.08,379,16.44,90.11,467,13.34,100.00,747,13.74,99.43,4.93,4.99,8.40,8.30,2.00,333.00,3.00,4.22
22:20:00 26/01/2023,297,15.79,91.29,364,15.42,93.51,582,16.45,92.10,381,16.44,90.12,429,13.26,100.00,760,13.67,99.47,3.52,3.47,5.87,5.63,2.00,331.00,3.00,4.22
22:30:00 26/01/2023,287,15.73,91.19,368,15.34,93.47,585,16.47,92.11,378,16.40,90.14,439,13.17,100.00,735,13.58,99.50,1.89,4.23,2.96,6.96,2.00,329.00,3.00,4.22
22:40:00 26/01/2023,286,15.65,91.04,367,15.25,93.45,580,16.41,92.11,379,16.38,90.13,444,13.11,100.00,735,13.52,99.52,3.95,3.68,6.65,6.00,3.00,327.00,3.00,4.22
22:50:00 26/01/2023,275,15.56,90.86,361,15.20,93.48,572,16.41,92.10,372,16.38,90.17,423,13.01,100.00,724,13.42,99.52,3.64,6.41,6.09,10.77,2.00,328.00,2.00,4.22
23:00:00 26/01/2023,281,15.51,90.53,367,15.08,93.44,581,16.41,92.13,365,16.35,90.17,414,12.92,100.00,729,13.37,99.55,3.90,6.58,6.55,11.07,3.00,327.00,3.00,4.22
23:10:00 26/01/2023,277,15.44,90.28,358,15.01,93.39,572,16.40,92.11,369,16.35,90.21,427,12.82,100.00,718,13.28,99.55,3.66,3.18,6.13,5.13,2.00,326.00,2.00,4.22
23:20:00 26/01/2023,280,15.37,90.08,348,14.92,93.31,570,16.40,92.17,369,16.32,90.28,404,12.75,100.00,704,13.19,99.58,2.05,4.20,3.24,6.90,2.00,323.00,2.00,4.22
23:30:00 26/01/2023,277,15.28,89.76,352,14.86,93.18,578,16.36,92.18,373,16.31,90.26,409,12.68,100.00,713,13.12,99.59,1.93,4.30,3.03,7.08,2.00,324.00,3.00,4.22
23:40:00 26/01/2023,272,15.21,89.48,344,14.79,93.10,567,16.34,92.17,373,16.27,90.28,384,12.57,100.00,715,13.05,99.63,4.80,4.75,8.17,7.87,2.00,322.00,2.00,4.22
23:50:00 26/01/2023,271,15.15,89.20,350,14.73,92.99,571,16.32,92.19,376,16.27,90.33,408,12.51,100.00,730,12.96,99.63,2.70,4.94,4.40,8.20,3.00,319.00,2.00,4.22
00:00:00 27/01/2023,271,15.08,89.07,340,14.63,92.86,577,16.32,92.21,375,16.21,90.38,418,12.42,100.00,709,12.89,99.65,5.04,4.49,8.59,7.42,2.00,319.00,2.00,4.22
00:10:00 27/01/2023,264,15.01,88.82,332,14.53,92.78,571,16.28,92.22,374,16.21,90.42,403,12.35,100.00,687,12.79,99.62,3.81,6.30,6.40,10.59,3.00,318.00,4.00,4.22
00:20:00 27/01/2023,265,14.94,88.69,340,14.44,92.66,572,16.25,92.27,377,16.17,90.38,402,12.27,100.00,709,12.73,99.64,3.59,3.47,6.01,5.63,3.00,317.00,2.00,4.22
00:30:00 27/01/2023,261,14.87,88.58,345,14.39,92.54,563,16.25,92.29,370,16.17,90.47,408,12.19,100.00,692,12.64,99.65,4.98,4.52,8.48,7.48,2.00,314.00,3.00,4.22
00:40:00 27/01/2023,268,14.77,88.44,334,14.29,92.34,576,16.24,92.28,364,16.14,90.46,400,12.09,100.00,714,12.58,99.65,3.53,6.25,5.89,10.49,4.00,314.00,2.00,4.22
00:50:00 27/01/2023,265,14.73,88.37,334,14.23,92.23,570,16.21,92.29,365,16.12,90.52,388,12.01,100.00,695,12.51,99.64,3.24,5.41,5.38,9.03,3.00,310.00,3.00,4.22
01:00:00 27/01/2023,242,14.66,88.30,338,14.13,92.01,569,16.18,92.33,362,16.08,90.52,413,11.94,100.00,703,12.43,99.62,2.31,4.48,3.71,7.41,3.00,309.00,2.00,4.22
